-0.100000,1.600000,-1.700000,-1.500000,1.300000,0.100000,1.800000,-1.500000,1.200000,-0.500000
0.300000,0.750000,0.000000,1.600000,-1.800000,1.400000,-1.000000,-1.600000,-0.200000,-0.900000
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.001368,0.000720,0.000720,0.000720,0.001368,0.000720,0.000720,0.000720,0.000720
0.001368,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.001368,0.000720
0.000720,0.000720,0.000720,0.001368,0.000720,0.000720,0.000720,0.000720,0.000720,0.001368
0.000720,0.000720,0.001368,0.000720,0.000720,0.001368,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.001368,0.001368,0.000720,0.000720
0.001368,0.000720,0.000720,0.001368,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.001368,0.000720,0.000720,0.000720,0.001368,0.000720
0.000720,0.000720,0.000720,0.000720,0.001368,0.000720,0.000720,0.000720,0.000720,0.001368
0.000720,0.001368,0.000720,0.000720,0.000720,0.000720,0.001368,0.000720,0.000720,0.000720
0.000720,0.000720,0.001368,0.000720,0.000720,0.000720,0.000720,0.001368,0.000720,0.000720
0.000720,0.001595,0.000720,0.000720,0.000720,0.001595,0.000720,0.000720,0.000720,0.000720
0.001595,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.001595,0.000720
0.000720,0.000720,0.000720,0.001620,0.000720,0.000720,0.000720,0.000720,0.000720,0.001572
0.000720,0.000720,0.001620,0.000720,0.000720,0.001572,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.001572,0.001595,0.000720,0.000720
0.001595,0.000720,0.000720,0.001572,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720
0.000720,0.000720,0.000720,0.000720,0.001572,0.000720,0.000720,0.000720,0.001572,0.000720
0.000720,0.000720,0.000720,0.000720,0.001595,0.000720,0.000720,0.000720,0.000720,0.001648
0.000720,0.001595,0.000720,0.000720,0.000720,0.000720,0.001572,0.000720,0.000720,0.000720
0.000720,0.000720,0.001572,0.000720,0.000720,0.000720,0.000720,0.001648,0.000720,0.000720
0.000720,0.001673,0.000720,0.000720,0.000720,0.001643,0.000720,0.000720,0.000720,0.000720
0.001673,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.000720,0.001643,0.000720
0.000720,0.000720,0.000720,0.001682,0.000720,0.000720,0.000720,0.000720,0.000720,0.001636
