0.000000,1.600000,-1.700000,-1.500000,1.300000
0.000000,0.750000,0.000000,1.600000,-1.800000
0.001857,0.001857,0.001857,0.001857,0.001857
0.001857,0.001857,0.001857,0.001857,0.001857
0.001857,0.001857,0.001857,0.001857,0.001857
0.001857,0.001857,0.001857,0.001857,0.001857
0.001857,0.001857,0.001857,0.001857,0.001857
0.001857,0.001857,0.002600,0.001857,0.002600
0.001857,0.001857,0.001857,0.002600,0.002600
0.002600,0.001857,0.001857,0.002600,0.001857
0.001857,0.002600,0.002600,0.001857,0.001857
0.002600,0.002600,0.001857,0.001857,0.001857
0.001857,0.001857,0.003038,0.001857,0.003087
0.001857,0.001857,0.001857,0.003087,0.003038
0.003038,0.001857,0.001857,0.002994,0.001857
0.001857,0.003087,0.002994,0.001857,0.001857
0.003087,0.003038,0.001857,0.001857,0.001857
0.001857,0.001857,0.003228,0.001857,0.003253
0.001857,0.001857,0.001857,0.003253,0.003228
0.003228,0.001857,0.001857,0.003204,0.001857
0.001857,0.003253,0.003204,0.001857,0.001857
0.003253,0.003228,0.001857,0.001857,0.001857
0.001857,0.001857,0.003328,0.001857,0.003342
0.001857,0.001857,0.001857,0.003342,0.003328
0.003328,0.001857,0.001857,0.003316,0.001857
0.001857,0.003342,0.003316,0.001857,0.001857
0.003342,0.003328,0.001857,0.001857,0.001857
0.001857,0.001857,0.003468,0.001857,0.003389
0.001857,0.001857,0.001857,0.003389,0.003468
0.003468,0.001857,0.001857,0.003375,0.001857
0.001857,0.003389,0.003375,0.001857,0.001857
0.003389,0.003468,0.001857,0.001857,0.001857
0.001857,0.001857,0.003657,0.001857,0.003504
0.001857,0.001857,0.001857,0.003605,0.003456
0.003657,0.001857,0.001857,0.003406,0.001857
0.001857,0.003605,0.003406,0.001857,0.001857
0.003504,0.003456,0.001857,0.001857,0.001857
