0.000000,1.600000,-1.700000,-1.500000,1.300000
0.000000,0.750000,0.000000,1.600000,-1.800000
0.001831,0.001831,0.001831,0.001831,0.001831
0.001831,0.001831,0.001831,0.001831,0.001831
0.001831,0.001831,0.001831,0.001831,0.001831
0.001831,0.001831,0.001831,0.001831,0.001831
0.001831,0.001831,0.001831,0.001831,0.001831
0.001831,0.002563,0.001831,0.002563,0.001831
0.002563,0.001831,0.001831,0.001831,0.002563
0.001831,0.001831,0.001831,0.002563,0.002563
0.002563,0.001831,0.002563,0.001831,0.001831
0.001831,0.002563,0.002563,0.001831,0.001831
0.001831,0.002952,0.001831,0.002995,0.001831
0.002952,0.001831,0.001831,0.001831,0.002952
0.001831,0.001831,0.001831,0.002952,0.002995
0.002995,0.001831,0.002952,0.001831,0.001831
0.001831,0.002952,0.002995,0.001831,0.001831
0.001831,0.003159,0.001831,0.003250,0.001831
0.003159,0.001831,0.001831,0.001831,0.003159
0.001831,0.001831,0.001831,0.003159,0.003250
0.003250,0.001831,0.003159,0.001831,0.001831
0.001831,0.003159,0.003250,0.001831,0.001831
0.001831,0.003269,0.001831,0.003401,0.001831
0.003269,0.001831,0.001831,0.001831,0.003269
0.001831,0.001831,0.001831,0.003269,0.003401
0.003401,0.001831,0.003269,0.001831,0.001831
0.001831,0.003269,0.003401,0.001831,0.001831
0.001831,0.003327,0.001831,0.003490,0.001831
0.003327,0.001831,0.001831,0.001831,0.003327
0.001831,0.001831,0.001831,0.003327,0.003490
0.003490,0.001831,0.003327,0.001831,0.001831
0.001831,0.003327,0.003490,0.001831,0.001831
0.001831,0.003358,0.001831,0.003543,0.001831
0.003358,0.001831,0.001831,0.001831,0.003358
0.001831,0.001831,0.001831,0.003358,0.003543
0.003543,0.001831,0.003358,0.001831,0.001831
0.001831,0.003358,0.003543,0.001831,0.001831
