0.000000,1.600000,-1.700000,-1.500000,1.300000
0.000000,0.750000,0.000000,1.600000,-1.800000
0.001881,0.001881,0.001881,0.001881,0.001881
0.001881,0.001881,0.001881,0.001881,0.001881
0.001881,0.001881,0.001881,0.001881,0.001881
0.001881,0.001881,0.001881,0.001881,0.001881
0.001881,0.001881,0.001881,0.001881,0.001881
0.001881,0.001881,0.002634,0.001881,0.002634
0.001881,0.001881,0.001881,0.002634,0.002634
0.002634,0.001881,0.001881,0.002634,0.001881
0.001881,0.002634,0.002634,0.001881,0.001881
0.002634,0.002634,0.001881,0.001881,0.001881
0.001881,0.001881,0.003078,0.001881,0.003034
0.001881,0.001881,0.001881,0.003034,0.003078
0.003078,0.001881,0.001881,0.003034,0.001881
0.001881,0.003034,0.003034,0.001881,0.001881
0.003034,0.003078,0.001881,0.001881,0.001881
0.001881,0.001881,0.003270,0.001881,0.003247
0.001881,0.001881,0.001881,0.003247,0.003270
0.003270,0.001881,0.001881,0.003247,0.001881
0.001881,0.003247,0.003247,0.001881,0.001881
0.003247,0.003270,0.001881,0.001881,0.001881
0.001881,0.001881,0.003372,0.001881,0.003359
0.001881,0.001881,0.001881,0.003359,0.003372
0.003372,0.001881,0.001881,0.003359,0.001881
0.001881,0.003359,0.003359,0.001881,0.001881
0.003359,0.003372,0.001881,0.001881,0.001881
0.001881,0.001881,0.003426,0.001881,0.003420
0.001881,0.001881,0.001881,0.003420,0.003426
0.003426,0.001881,0.001881,0.003420,0.001881
0.001881,0.003420,0.003420,0.001881,0.001881
0.003420,0.003426,0.001881,0.001881,0.001881
0.001881,0.001881,0.003455,0.001881,0.003451
0.001881,0.001881,0.001881,0.003451,0.003455
0.003455,0.001881,0.001881,0.003451,0.001881
0.001881,0.003451,0.003451,0.001881,0.001881
0.003451,0.003455,0.001881,0.001881,0.001881
