0.000000,1.600000,-1.700000,-1.500000,1.300000
0.000000,0.750000,0.000000,1.600000,-1.800000
0.001920,0.001920,0.001920,0.001920,0.001920
0.001920,0.001920,0.001920,0.001920,0.001920
0.001920,0.001920,0.001920,0.001920,0.001920
0.001920,0.001920,0.001920,0.001920,0.001920
0.001920,0.001920,0.001920,0.001920,0.001920
0.001920,0.001920,0.002688,0.001920,0.002688
0.001920,0.001920,0.001920,0.002688,0.002688
0.002688,0.001920,0.001920,0.002688,0.001920
0.001920,0.002688,0.002688,0.001920,0.001920
0.002688,0.002688,0.001920,0.001920,0.001920
0.001920,0.001920,0.003142,0.001920,0.003096
0.001920,0.001920,0.001920,0.003142,0.003096
0.003142,0.001920,0.001920,0.003096,0.001920
0.001920,0.003142,0.003096,0.001920,0.001920
0.003096,0.003096,0.001920,0.001920,0.001920
0.001920,0.001920,0.003409,0.001920,0.003313
0.001920,0.001920,0.001920,0.003409,0.003383
0.003409,0.001920,0.001920,0.003383,0.001920
0.001920,0.003409,0.003383,0.001920,0.001920
0.003313,0.003383,0.001920,0.001920,0.001920
0.001920,0.001920,0.003480,0.001920,0.003428
0.001920,0.001920,0.001920,0.003480,0.003465
0.003480,0.001920,0.001920,0.003465,0.001920
0.001920,0.003480,0.003465,0.001920,0.001920
0.003428,0.003465,0.001920,0.001920,0.001920
0.001920,0.001920,0.003609,0.001920,0.003490
0.001920,0.001920,0.001920,0.003609,0.003509
0.003609,0.001920,0.001920,0.003509,0.001920
0.001920,0.003609,0.003509,0.001920,0.001920
0.003490,0.003509,0.001920,0.001920,0.001920
0.001920,0.001920,0.003586,0.001920,0.003522
0.001920,0.001920,0.001920,0.003586,0.003533
0.003586,0.001920,0.001920,0.003533,0.001920
0.001920,0.003586,0.003533,0.001920,0.001920
0.003522,0.003533,0.001920,0.001920,0.001920
