-0.100000,1.600000,-1.700000,-1.500000,1.300000,0.100000,1.800000,-1.500000,1.200000,-0.500000
0.300000,0.750000,0.000000,1.600000,-1.800000,1.400000,-1.000000,-1.600000,-0.200000,-0.900000
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.001226,0.000590,0.000590,0.000590,0.001226,0.000590,0.000590,0.000590,0.000590
0.001226,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.001226,0.000590
0.000590,0.000590,0.000590,0.001226,0.000590,0.000590,0.000590,0.001226,0.000590,0.000590
0.000590,0.000590,0.001226,0.000590,0.000590,0.001226,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.001226,0.000590,0.000590,0.001226
0.001226,0.000590,0.000590,0.001226,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.001226,0.000590,0.000590,0.000590,0.001226,0.000590
0.000590,0.000590,0.001226,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.001226
0.000590,0.001226,0.000590,0.000590,0.000590,0.000590,0.001226,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.001226,0.000590,0.000590,0.001226,0.000590,0.000590
0.000590,0.001472,0.000590,0.000590,0.000590,0.001425,0.000590,0.000590,0.000590,0.000590
0.001472,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.001448,0.000590
0.000590,0.000590,0.000590,0.001425,0.000590,0.000590,0.000590,0.001425,0.000590,0.000590
0.000590,0.000590,0.001425,0.000590,0.000590,0.001425,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.001425,0.000590,0.000590,0.001472
0.001425,0.000590,0.000590,0.001425,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.001425,0.000590,0.000590,0.000590,0.001448,0.000590
0.000590,0.000590,0.001425,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.001448
0.000590,0.001448,0.000590,0.000590,0.000590,0.000590,0.001448,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.001472,0.000590,0.000590,0.001448,0.000590,0.000590
0.000590,0.001568,0.000590,0.000590,0.000590,0.001517,0.000590,0.000590,0.000590,0.000590
0.001568,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.001495,0.000590
0.000590,0.000590,0.000590,0.001517,0.000590,0.000590,0.000590,0.001586,0.000590,0.000590
0.000590,0.000590,0.001517,0.000590,0.000590,0.001517,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.001488,0.000590,0.000590,0.001503
0.001517,0.000590,0.000590,0.001517,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.001488,0.000590,0.000590,0.000590,0.001558,0.000590
0.000590,0.000590,0.001586,0.000590,0.000590,0.000590,0.000590,0.000590,0.000590,0.001495
0.000590,0.001495,0.000590,0.000590,0.000590,0.000590,0.001558,0.000590,0.000590,0.000590
0.000590,0.000590,0.000590,0.000590,0.001503,0.000590,0.000590,0.001495,0.000590,0.000590
